       N       E                     dE             d eps       ncg     rms          rms(c)
RMM:   1    -0.904627113570E+02   -0.90463E+02   -0.58040E+02 17507   0.446E+01    0.711E+00
RMM:   2    -0.890195530956E+02    0.14432E+01   -0.12303E+01 17810   0.116E+01    0.121E+00
RMM:   3    -0.890149914515E+02    0.45616E-02   -0.16120E-01 18251   0.749E-01    0.650E-01
RMM:   4    -0.890151225298E+02   -0.13108E-03   -0.36049E-02 18145   0.599E-01    0.195E-01
RMM:   5    -0.890144753824E+02    0.64715E-03   -0.83103E-03 18150   0.319E-01    0.535E-02
RMM:   6    -0.890144361027E+02    0.39280E-04   -0.10111E-04 18365   0.263E-02    0.332E-02
RMM:   7    -0.890144049413E+02    0.31161E-04   -0.15696E-04 18218   0.413E-02    0.337E-03
RMM:   8    -0.890144014986E+02    0.34427E-05   -0.37920E-06 10091   0.475E-03
   1 F= -.89014401E+02 E0= -.89009658E+02  d E =-.142314E-01
