1.0e-20 0.01737312135654746
1 0.017363940716731568
2 0.01735987388433754
3 0.01735659296653392
4 0.017353697710039168
5 0.017351036028504966
6 0.017348531396140125
7 0.017346139212972338
8 0.017343830901325463
9 0.017341586565926125
10 0.01733939050661837
20 0.01731239728560852
40 0.01690525481396464
60 0.015455057271451389
80 0.012838832553760593
100 0.009167702837941159
120 0.004574268555895847
140 -0.0008276440988875259
160 -0.006945736339318838
180 -0.013705534385247532
200 -0.021046416352428914
220 -0.028918429349059305
240 -0.03727989989722841
260 -0.04609566235281846
280 -0.05533573951119873
300 -0.06497434959046657
320 -0.07498914953641983
340 -0.08536065123902055
360 -0.09607176590016472
380 -0.10710744474358486
400 -0.11845439319052636
420 -0.1301008419261875
440 -0.1420363626433069
460 -0.1542517194870302
480 -0.16673874948427037
500 -0.1794902670328891
520 -0.1924999887580366
540 -0.20576247611461324
560 -0.21927309402815132
580 -0.2330279843992375
600 -0.24702405427363777
620 -0.26125897884894794
640 -0.2757312204998226
660 -0.29044006572333875
680 -0.30538568313108533
700 -0.320569207045102
720 -0.3359928534492212
740 -0.35166007796165305
760 -0.3675757900714942
780 -0.3837466446985473
800 -0.4001814431616351
820 -0.4168916931102313
840 -0.4338924073474888
860 -0.45120327420317624
880 -0.4688504304506821
900 -0.4868692607764605
920 -0.505309054771436
940 -0.5242412905170714
960 -0.543775739249715
980 -0.5640959176508122
1000 -0.5855532993122713
