1.0e-20 2.3698275864916676e+22
1 2.3672206738760902e+22
2 2.3661056523636805e+22
3 2.3652263985979633e+22
4 2.3644656279912807e+22
5 2.3637784606051404e+22
6 2.363142155073842e+22
7 2.3625433655885462e+22
8 2.361973503188278e+22
9 2.361426676165173e+22
10 2.360898648724178e+22
20 2.3562019271515847e+22
40 2.347927961257173e+22
60 2.3398231293919863e+22
80 2.331546242187449e+22
100 2.323100402286779e+22
120 2.314530435825469e+22
140 2.3058718267534486e+22
160 2.2971482731204986e+22
180 2.288375227282161e+22
200 2.2795628614713306e+22
220 2.2707179852622673e+22
240 2.2618452289823133e+22
260 2.2529477755358423e+22
280 2.244027822548534e+22
300 2.235086879248594e+22
320 2.2261259626524155e+22
340 2.2171457296983023e+22
360 2.2081465683984876e+22
380 2.199128661634493e+22
400 2.1900920323192518e+22
420 2.1810365761345657e+22
440 2.1719620857663635e+22
460 2.162868268497569e+22
480 2.1537547591863425e+22
500 2.1446211298688456e+22
520 2.135466897176925e+22
540 2.1262915278988355e+22
560 2.117094442082304e+22
580 2.10787501620275e+22
600 2.0986325851621263e+22
620 2.0893664421798253e+22
640 2.080075840169444e+22
660 2.0707599908960964e+22
680 2.061418064152e+22
700 2.0520491867727148e+22
720 2.0426524406800923e+22
740 2.0332268609176657e+22
760 2.023771433098743e+22
780 2.014285090156458e+22
800 2.004766709143505e+22
820 1.9952151073357587e+22
840 1.985629037574413e+22
860 1.9760071832139133e+22
880 1.9663481526308223e+22
900 1.956650472569337e+22
920 1.9469125809721045e+22
940 1.9371328191403324e+22
960 1.927309422136295e+22
980 1.9174405084991575e+22
1000 1.9075240689757013e+22
