1.0e-20 2.9510828844048698
1 2.95121944961487
2 2.9512790862748695
3 2.95132687343487
4 2.9513688142648697
5 2.95140718544487
6 2.9514431303048694
7 2.9514773137548698
8 2.9515101598848696
9 2.95154195709487
10 2.95157291135487
20 2.95185836478487
40 2.95240713951487
60 2.9529769374448698
80 2.95356469932487
100 2.95416469161487
120 2.9547739536948696
140 2.9553910108148695
160 2.95601510966487
180 2.9566458661948696
200 2.95728309909487
220 2.95792674621487
240 2.95857682006487
260 2.9592333829548703
280 2.9598965323848696
300 2.96056639230487
320 2.96124310766487
340 2.96192684104487
360 2.96261777053487
380 2.9633160884748695
400 2.96402200078487
420 2.96473572661487
440 2.9654574984148696
460 2.96618756212487
480 2.96692617759487
500 2.96767361919487
520 2.96843017644487
540 2.96919615498487
560 2.96997187743487
580 2.97075768459487
600 2.97155393667487
620 2.9723610146948696
640 2.97317932205487
660 2.9740092863148697
680 2.9748513610948697
700 2.9757060283048697
720 2.97657380053487
740 2.9774552238048697
760 2.9783508805648697
780 2.9792613931748697
800 2.98018742766487
820 2.98112969815487
840 2.9820889717548695
860 2.98306607412487
880 2.98406189587487
900 2.98507739984487
920 2.98611362951487
940 2.98717171865487
960 2.9882529025348696
980 2.98935853106487
1000 2.99049008404487
