1.0e-20 3.7806443548603776e+18
1 3.784461203465468e+18
2 3.786089814290504e+18
3 3.787370397999576e+18
4 3.7884753297811497e+18
5 3.7894707250633564e+18
6 3.7903901645757164e+18
7 3.7912534029459825e+18
8 3.7920731846490813e+18
9 3.7928582730759e+18
10 3.7936149849226307e+18
20 3.8002967570912947e+18
40 3.811895207005563e+18
60 3.823085014321525e+18
80 3.8345294303750287e+18
100 3.8463481149566843e+18
120 3.858525229290229e+18
140 3.871026769706776e+18
160 3.883825317254326e+18
180 3.896902410191701e+18
200 3.9102467249041403e+18
220 3.9238520797983355e+18
240 3.9377159353444193e+18
260 3.951838367219272e+18
280 3.9662213782088407e+18
300 3.9808684390220503e+18
320 3.9957841807345884e+18
340 4.0109741879596616e+18
360 4.0264448611932334e+18
380 4.0422033235109924e+18
400 4.0582573619744154e+18
420 4.0746153913791555e+18
440 4.091286435989194e+18
460 4.108280123637094e+18
480 4.125606690976843e+18
500 4.143276996882938e+18
520 4.161302542459474e+18
540 4.179695499645341e+18
560 4.198468742415298e+18
580 4.217635887405645e+18
600 4.237211337501126e+18
620 4.257210332776975e+18
640 4.277649007698665e+18
660 4.298544453795193e+18
680 4.319914791079618e+18
700 4.3417792459335004e+18
720 4.364158238872777e+18
740 4.3870734810128425e+18
760 4.41054808246791e+18
780 4.4346066718550426e+18
800 4.4592755299634765e+18
820 4.4845827398196127e+18
840 4.510558353558633e+18
860 4.5372345808927084e+18
880 4.564645999349085e+18
900 4.592829793956712e+18
920 4.621826025835891e+18
940 4.651677938930068e+18
960 4.682432309011173e+18
980 4.714139842003306e+18
1000 4.746855630940473e+18
