1.0e-20 4.234223485227937e+18
1 4.237247342453403e+18
2 4.2385434592557194e+18
3 4.23956668716308e+18
4 4.240452865780693e+18
5 4.2412539753017487e+18
6 4.2419963549510697e+18
7 4.242695461999869e+18
8 4.243361244335759e+18
9 4.244000525888497e+18
10 4.24461821271284e+18
20 4.250129094888457e+18
40 4.2599109682864215e+18
60 4.269585565737274e+18
80 4.279562156211375e+18
100 4.2898451332783355e+18
120 4.300387586441792e+18
140 4.3111523555789445e+18
160 4.322115580021181e+18
180 4.3332628728022236e+18
200 4.3445860019054735e+18
220 4.3560807250922706e+18
240 4.3677454500896205e+18
260 4.3795804070561044e+18
280 4.3915871283005225e+18
300 4.403768117417091e+18
320 4.4161266341252193e+18
340 4.428666553193296e+18
360 4.4413922710392136e+18
380 4.454308644564599e+18
400 4.467420952363941e+18
420 4.4807348711496064e+18
440 4.4942564629065226e+18
460 4.507992170944643e+18
480 4.521948822561295e+18
500 4.536133637003498e+18
520 4.550554237350175e+18
540 4.5652186661604997e+18
560 4.5801354062355256e+18
580 4.595313402820923e+18
600 4.610762089454402e+18
620 4.626491419428768e+18
640 4.642511897212868e+18
660 4.658834616329295e+18
680 4.67547130036911e+18
700 4.692434347785494e+18
720 4.709736882370994e+18
740 4.727392808220628e+18
760 4.745416870777675e+18
780 4.763824724864749e+18
800 4.782633009012625e+18
820 4.80185942832174e+18
840 4.821522847010103e+18
860 4.841643391055499e+18
880 4.862242562274063e+18
900 4.883343366869628e+18
920 4.904970458890228e+18
940 4.927150300917749e+18
960 4.949911346869368e+18
980 4.9732842474543e+18
1000 4.997302082234821e+18
