1.0e-20 8.378698812837066e+21
1 8.370925041613191e+21
2 8.367619574191864e+21
3 8.365025289441713e+21
4 8.36279025114786e+21
5 8.360779472244859e+21
6 8.358924391463065e+21
7 8.357184676214769e+21
8 8.355534306527883e+21
9 8.3539553905951e+21
10 8.352435032056858e+21
20 8.339073312693029e+21
40 8.316145212991151e+21
60 8.294338246558153e+21
80 8.272346302791938e+21
100 8.249958137545109e+21
120 8.227226477924871e+21
140 8.20423520731937e+21
160 8.181052296812708e+21
180 8.157726485267316e+21
200 8.134291680999252e+21
220 8.110771371349735e+21
240 8.087181862560834e+21
260 8.063534482216185e+21
280 8.039837054977779e+21
300 8.016094893832377e+21
320 7.992311473434828e+21
340 7.968488894073663e+21
360 7.944628203957955e+21
380 7.920729630422997e+21
400 7.896792742787714e+21
420 7.872816571363367e+21
440 7.848799692998595e+21
460 7.824740294322293e+21
480 7.800636216557325e+21
500 7.776484987894091e+21
520 7.752283846807558e+21
540 7.728029754752887e+21
560 7.703719407256244e+21
580 7.679349235076135e+21
600 7.654915404796769e+21
620 7.630413813789957e+21
640 7.605840081800824e+21
660 7.58118954080055e+21
680 7.556457219917354e+21
700 7.531637829045396e+21
720 7.506725737989883e+21
740 7.481714953526533e+21
760 7.456599091805775e+21
780 7.431371348243089e+21
800 7.406024462860852e+21
820 7.380550680309695e+21
840 7.354941705844236e+21
860 7.329188654303843e+21
880 7.303281994124667e+21
900 7.277211481425117e+21
920 7.250966087636276e+21
940 7.22453391529826e+21
960 7.197902102251011e+21
980 7.171056712385822e+21
1000 7.143982610047949e+21
