1.0e-20 5.694903106772543e+18
1 5.701319787317132e+18
2 5.704119472827567e+18
3 5.706359848126176e+18
4 5.708323692172761e+18
5 5.710118451920121e+18
6 5.711798189932841e+18
7 5.71339440770014e+18
8 5.714927233767651e+18
9 5.71641037906317e+18
10 5.717853639327425e+18
20 5.731141490384726e+18
40 5.756634699423622e+18
60 5.783434549314269e+18
80 5.811620374454215e+18
100 5.84097756347094e+18
120 5.871394865305061e+18
140 5.902830130364535e+18
160 5.9352781111621e+18
180 5.968754262219214e+18
200 6.003286870264372e+18
220 6.038913143167449e+18
240 6.075677237497502e+18
260 6.113629299064221e+18
280 6.15282505974842e+18
300 6.1933257776461e+18
320 6.235198398640538e+18
340 6.278515884825198e+18
360 6.323357678475624e+18
380 6.369810292489742e+18
400 6.417968025163723e+18
420 6.467933812924721e+18
440 6.519820230830069e+18
460 6.573750668058934e+18
480 6.629860703792709e+18
500 6.68829972802727e+18
520 6.74923285019506e+18
540 6.812843158145355e+18
560 6.879334415881407e+18
580 6.948934283918294e+18
600 7.021898216107884e+18
620 7.098514184653538e+18
640 7.179108474555941e+18
660 7.264052842446867e+18
680 7.353773454254848e+18
700 7.448762159398837e+18
720 7.549590892749095e+18
740 7.65693031076066e+18
760 7.771574275129314e+18
780 7.894472560115015e+18
800 8.026775406147532e+18
820 8.169895531620721e+18
840 8.325596697614881e+18
860 8.496124004676902e+18
880 8.684402515869285e+18
900 8.894353338979318e+18
920 9.131424104953489e+18
940 9.403541631166906e+18
960 9.722982888082266e+18
980 1.011053739063217e+19
1000 1.0606690970041475e+19
