1.0e-20 2.8660593947118
1 2.8663203937018
2 2.8664316090518
3 2.8665190073518
4 2.8665943849017994
5 2.8666622653418
6 2.8667249458317996
7 2.8667837774417997
8 2.8668396316018
9 2.8668931074618
10 2.8669446367318
20 2.8673990039218
40 2.8681847344517997
60 2.8689391987517996
80 2.8697063090718
100 2.8704929399618
120 2.8712972944518
140 2.8721166435518
160 2.8729488310718
180 2.8737923564418
200 2.8746462186617996
220 2.8755097669017995
240 2.8763825925017996
260 2.8772644561317997
280 2.8781552393417997
300 2.8790549122218
320 2.8799635116918
340 2.8808811266418
360 2.8818078877518
380 2.8827439604217995
400 2.8836895399017997
420 2.8846448479517997
440 2.8856101305818
460 2.8865856566618
480 2.8875717170518
500 2.8885686243718
520 2.8895767129917997
540 2.8905963394618
560 2.8916278832018
580 2.8926717474118
600 2.8937283602918
620 2.8947981764317996
640 2.8958816784918002
660 2.8969793791018
680 2.8980918230718
700 2.8992195898118
720 2.9003632961818
740 2.9015235995618
760 2.9027012014617997
780 2.9038968514317998
800 2.9051113516218
820 2.9063455618117997
840 2.9076004051817996
860 2.9088768748718
880 2.9101760413717996
900 2.9114990610717997
920 2.9128471860017995
940 2.9142217750717996
960 2.9156243070917998
980 2.9170563958318
1000 2.9185198077017995
