       N       E                     dE             d eps       ncg     rms          rms(c)
RMM:   1    -0.918259500412E+02   -0.91826E+02   -0.59966E+02 17461   0.455E+01    0.747E+00
RMM:   2    -0.901788110804E+02    0.16471E+01   -0.12766E+01 17793   0.120E+01    0.118E+00
RMM:   3    -0.901769643275E+02    0.18468E-02   -0.15148E-01 18327   0.717E-01    0.647E-01
RMM:   4    -0.901772754606E+02   -0.31113E-03   -0.31028E-02 18219   0.555E-01    0.189E-01
RMM:   5    -0.901767737413E+02    0.50172E-03   -0.72071E-03 18195   0.301E-01    0.480E-02
RMM:   6    -0.901767440837E+02    0.29658E-04   -0.78738E-05 17784   0.235E-02    0.299E-02
RMM:   7    -0.901767215682E+02    0.22515E-04   -0.11136E-04 18229   0.346E-02    0.310E-03
RMM:   8    -0.901767180486E+02    0.35196E-05   -0.45168E-06 10130   0.592E-03
   1 F= -.90176718E+02 E0= -.90172762E+02  d E =-.118688E-01
