       N       E                     dE             d eps       ncg     rms          rms(c)
RMM:   1    -0.884273852681E+02   -0.88427E+02   -0.56209E+02 17549   0.437E+01    0.671E+00
RMM:   2    -0.871939754498E+02    0.12334E+01   -0.11764E+01 17869   0.112E+01    0.123E+00
RMM:   3    -0.871885449006E+02    0.54305E-02   -0.17570E-01 18310   0.767E-01    0.653E-01
RMM:   4    -0.871885386341E+02    0.62665E-05   -0.41128E-02 18179   0.640E-01    0.200E-01
RMM:   5    -0.871877632754E+02    0.77536E-03   -0.94520E-03 18180   0.335E-01    0.588E-02
RMM:   6    -0.871877103597E+02    0.52916E-04   -0.13946E-04 18542   0.307E-02    0.351E-02
RMM:   7    -0.871876738081E+02    0.36552E-04   -0.20125E-04 18264   0.466E-02    0.461E-03
RMM:   8    -0.871876704425E+02    0.33655E-05   -0.32850E-06 10297   0.352E-03
   1 F= -.87187670E+02 E0= -.87182849E+02  d E =-.144648E-01
