       N       E                     dE             d eps       ncg     rms          rms(c)
RMM:   1    -0.872244194714E+02   -0.87224E+02   -0.55317E+02 17587   0.433E+01    0.651E+00
RMM:   2    -0.860917003086E+02    0.11327E+01   -0.11455E+01 17835   0.110E+01    0.124E+00
RMM:   3    -0.860856910283E+02    0.60093E-02   -0.17932E-01 18297   0.771E-01    0.653E-01
RMM:   4    -0.860856276767E+02    0.63352E-04   -0.42954E-02 18153   0.654E-01    0.201E-01
RMM:   5    -0.860848041594E+02    0.82352E-03   -0.97958E-03 18188   0.338E-01    0.602E-02
RMM:   6    -0.860847516640E+02    0.52495E-04   -0.14971E-04 18544   0.308E-02    0.365E-02
RMM:   7    -0.860847114752E+02    0.40189E-04   -0.23185E-04 18245   0.500E-02    0.556E-03
RMM:   8    -0.860847080531E+02    0.34222E-05   -0.30434E-06 10328   0.293E-03
   1 F= -.86084708E+02 E0= -.86080368E+02  d E =-.130196E-01
