1.0e-20 0.03137771415175362
1 0.03135163106598424
2 0.031340472745492925
3 0.03133168503894844
4 0.031324092394345776
5 0.0313172440354992
6 0.03131091106271737
7 0.03130495885589126
8 0.0312993005890988
9 0.031293876568119966
10 0.03128864378144711
20 0.031242209312831278
40 0.031136417018149884
60 0.030801266575345973
80 0.02995442268551422
100 0.02846301532687343
120 0.026304275552925877
140 0.023502123113712713
160 0.020095863202802846
180 0.016127427563602414
200 0.011636588097765533
220 0.006659410571259089
240 0.0012279966907618417
260 -0.0046292866642521045
280 -0.01088742139892586
300 -0.01752433000988191
320 -0.02452049704381773
340 -0.03185863687057344
360 -0.039523409799973645
380 -0.04750118295892994
400 -0.05577983050656584
420 -0.0643485678192525
440 -0.07319781470588359
460 -0.08231908365223405
480 -0.09170488980295143
500 -0.10134868021057292
520 -0.11124478065117083
540 -0.12138835892277292
560 -0.1317754043630531
580 -0.14240272398975298
600 -0.15326795662590817
620 -0.16436960745557402
640 -0.17570710691645922
660 -0.187280899862496
680 -0.19909257394892355
700 -0.211145040631668
720 -0.2234427890271489
740 -0.23599224433201915
760 -0.2488022810851431
780 -0.2618849744505968
800 -0.275256732952656
820 -0.28894007226775753
840 -0.30296653164729304
860 -0.31738178004343715
880 -0.33225533419723174
900 -0.3477013234436345
920 -0.36393121543634127
940 -0.3814335134690714
960 -0.40224554448522204
